Vout X,Vout Y,net1 X,net1 Y
-0.0002213693716078986,0.00102433298417432,-0.0002213693716078986,0.0002550003113999296
-0.0002211540508223241,0.001092081289085614,-0.0002211540508223241,0.0002741608359895916
-0.0002211098724992425,0.00110601335822397,-0.0002211098724992425,0.0002781105313828862
-0.0002210215158530791,0.001134015940610458,-0.0002210215158530791,0.0002860853422782843
-0.0002208951641540656,0.001174343854360776,-0.0002208951641540656,0.0002976437354952626
-0.0002207705765554078,0.001214384874308838,-0.0002207705765554078,0.0003091907395644346
-0.0002207394296557433,0.001224411584317526,-0.0002207394296557433,0.0003120867433237185
-0.0002206771358564143,0.001244535163039374,-0.0002206771358564143,0.000317916407857038
-0.0002205729159062176,0.001278399557350351,-0.0002205729159062176,0.0003277751117404594
-0.0002204604510931372,0.001315172236333317,-0.0002204604510931372,0.0003385365038684553
-0.0002202355214669764,0.001389648223453639,-0.0002202355214669764,0.0003605521607442396
-0.0002201890046480346,0.001405087621705085,-0.0002201890046480346,0.0003651258356635162
-0.000220095971010151,0.001436127609740292,-0.000220095971010151,0.0003743577804509121
-0.000219962941637969,0.001480842156845473,-0.000219962941637969,0.0003877316265189907
-0.0002198316335302941,0.001525300476634921,-0.0002198316335302941,0.0004011010618032982
-0.0002197988065033754,0.001536434345274722,-0.0002197988065033754,0.0004044538303644851
-0.0002197331524495379,0.00155878396119619,-0.0002197331524495379,0.0004112017150951912
-0.0002196233529150311,0.001596390864110767,-0.0002196233529150311,0.0004226053495476567
-0.0002195050441430347,0.001637178744499421,-0.0002195050441430347,0.0004350303203805773
-0.000219475318276216,0.00164744307536363,-0.000219475318276216,0.0004381607531637347
-0.0002194158665425786,0.001668039954014206,-0.0002194158665425786,0.0004444564955080834
-0.0002193127933289604,0.001703954812200076,-0.0002193127933289604,0.0004554764969699908
-0.000219199896136242,0.00174353911821533,-0.000219199896136242,0.0004676726411368549
-0.000219170862750338,0.001753734507759054,-0.000219170862750338,0.0004708173021963601
-0.00021911279597853,0.001774191294034479,-0.00021911279597853,0.000477140033371116
-0.0002190105082250003,0.00181043219471171,-0.0002190105082250003,0.000488381591494465
-0.0002188971937983961,0.001850831493164112,-0.0002188971937983961,0.0005009622733014499
-0.0002188681158042971,0.001861214395229454,-0.0002188681158042971,0.0005041989248394608
-0.000218809959816099,0.001882047282486348,-0.000218809959816099,0.0005107058775270639
-0.0002187070102116704,0.001919136820778556,-0.0002187070102116704,0.0005223301974803953
-0.0002185928674642368,0.001960517364592017,-0.0002185928674642368,0.0005353480380814741
-0.0002185636996670409,0.001971107871565176,-0.0002185636996670409,0.0005386829565005487
-0.0002185053640726491,0.00199235718892529,-0.0002185053640726491,0.0005453867888170769
-0.0002184016011179762,0.002030370147363223,-0.0002184016011179762,0.0005574186684426774
-0.0002182865826605498,0.002072771801182708,-0.0002182865826605498,0.00057088788102334
-0.000218257326715646,0.002083573525263216,-0.000218257326715646,0.0005743223444558523
-0.0002181988148258386,0.002105246402587319,-0.0002181988148258386,0.0005812256084348608
-0.0002180942090919176,0.002144214446483558,-0.0002180942090919176,0.0005936768407676987
-0.0002179783024770354,0.002187664193142887,-0.0002179783024770354,0.0006076079819805772
-0.0002179489642821545,0.002198678904909539,-0.0002179489642821545,0.0006111427552815228
-0.0002178902878923925,0.002220778736877051,-0.0002178902878923925,0.0006182469640666941
-0.0002177848173467698,0.00226073045388923,-0.0002177848173467698,0.0006311287794406579
-0.0002176680092655589,0.002305254766849567,-0.0002176680092655589,0.0006455326910698857
-0.0002176385943059367,0.002316483963531122,-0.0002176385943059367,0.000649168537293235
-0.0002175797643866923,0.002339013562544384,-0.0002175797643866923,0.0006564751984555056
-0.0002174734023004231,0.002379978576596753,-0.0002174734023004231,0.0006697996736954111
-0.0002173556752420758,0.002425604311614392,-0.0002173556752420758,0.0006846878994721924
-0.0002173261881309664,0.002437049300190662,-0.0002173261881309664,0.0006884256375891927
-0.0002172672139087476,0.002460011059006766,-0.0002172672139087476,0.0006959363692009179
-0.0002171599270555536,0.002502020431592751,-0.0002171599270555536,0.0007097167054217685
-0.0002170412584355659,0.002548774774011085,-0.0002170412584355659,0.0007251016395443942
-0.000217011591280569,0.002560480687877999,-0.000217011591280569,0.0007289566891401505
-0.0002169522569705752,0.002583965151070081,-0.0002169522569705752,0.0007367025774744971
-0.0002168436759405168,0.002627183735149432,-0.0002168436759405168,0.0007509973001170727
-0.0002167235934651092,0.002675274496134165,-0.0002167235934651092,0.000766952655448352
-0.0002166935728462573,0.002687314869356673,-0.0002166935728462573,0.0007709505455746166
-0.0002166335316085536,0.002711469646446858,-0.0002166335316085536,0.0007789830583132791
-0.0002165231269057527,0.002756134746622626,-0.0002165231269057527,0.0007938775272646951
-0.0002164010696249138,0.002805815462100734,-0.0002164010696249138,0.0008104956256221685
-0.0002163705553047041,0.002818253750031885,-0.0002163705553047041,0.0008146595205047583
-0.0002163095266642846,0.002843206046466148,-0.0002163095266642846,0.0008230253241901314
-0.0002161968482182924,0.002889532157298694,-0.0002161968482182924,0.0008386007959342717
-0.000216072402542349,0.00294100498115442,-0.000216072402542349,0.0008559606104703631
-0.0002160412911233631,0.0029538917193975,-0.0002160412911233631,0.000860310316461414
-0.0002159790682853914,0.002979742588672331,-0.0002159790682853914,0.0008690492771384299
-0.0002158637288752956,0.003027924263072382,-0.0002158637288752956,0.0008853840263854904
-0.0002157365442444306,0.003081369319287335,-0.0002157365442444306,0.0009035611338900397
-0.0002157047480867144,0.00309474947173527,-0.0002157047480867144,0.0009081155988811554
-0.000215641155771282,0.003121588554245155,-0.000215641155771282,0.0009172658268443564
-0.0002155227754279737,0.00317182010450767,-0.0002155227754279737,0.0009344423646409442
-0.0002153925150906716,0.0032274122011206,-0.0002153925150906716,0.0009535152996250516
-0.0002153599500063461,0.003241329333783675,-0.0002153599500063461,0.0009582942078286435
-0.000215294819837695,0.003269243185318868,-0.000215294819837695,0.0009678952723778721
-0.0002151729850495738,0.003321733157322382,-0.0002151729850495738,0.0009860064109467228
-0.0002150392929958462,0.00337965227319198,-0.0002150392929958462,0.001006061520033403
-0.0002150058699824143,0.003394151158992285,-0.0002150058699824143,0.00101108650936355
-0.0002149390239555505,0.003423228389927664,-0.0002149390239555505,0.001021181888579832
-0.0002148132522924645,0.003478211824748655,-0.0002148132522924645,0.001040336774835392
-0.0002146757280540131,0.003538649817135183,-0.0002146757280540131,0.001061472498834063
-0.0002146413469944003,0.003553778081591058,-0.0002146413469944003,0.001066768233659058
-0.0002145725848751746,0.003584112517398817,-0.0002145725848751746,0.001077407468436232
-0.0002144422853369684,0.003641864308306997,-0.0002144422853369684,0.0010977389971797
-0.0002143004594523529,0.003705029904031782,-0.0002143004594523529,0.001120070545476849
-0.0002142650029811991,0.003720839222118768,-0.0002142650029811991,0.001125665886588129
-0.0002141940900388914,0.003752532083747395,-0.0002141940900388914,0.001136906925306087
-0.0002140585104430792,0.00381338419415495,-0.0002140585104430792,0.001158582041461513
-0.0002139118168123868,0.00387950657475327,-0.0002139118168123868,0.001182247051409529
-0.0002138756204239721,0.003895838033482561,-0.0002138756204239721,0.001188099174729511
-0.0002138032276471427,0.003928566623870402,-0.0002138032276471427,0.001199855239701434
