Vmem X,Vmem Y,Vout X,Vout Y
-4.959133984507344e-05,0.06524345332076126,-4.959133984507344e-05,0.0002131811390754318
-4.949873389415501e-05,0.06530739190138855,-4.949873389415501e-05,0.0002124833571807829
-4.931352199231815e-05,0.06543541118621873,-4.931352199231815e-05,0.0002110963191065883
-4.922120184178545e-05,0.06549925861566241,-4.922120184178545e-05,0.0002104076910443811
-4.903656154072006e-05,0.0656270951675321,-4.903656154072006e-05,0.0002090388277616635
-4.894452669609907e-05,0.06569085113661463,-4.894452669609907e-05,0.0002083592149075396
-4.876045700685707e-05,0.06581850433851277,-4.876045700685707e-05,0.0002070082514111541
-4.866870696283645e-05,0.06588216854771482,-4.866870696283645e-05,0.0002063375174196615
-4.848520687479521e-05,0.06600963780196642,-4.848520687479521e-05,0.0002050041831732151
-4.839374111542549e-05,0.06607320996133918,-4.839374111542549e-05,0.0002043421939072721
-4.821080959668604e-05,0.06620049468941992,-4.821080959668604e-05,0.0002030262228173614
-4.81196275959667e-05,0.06626397451821912,-4.81196275959667e-05,0.0002023728463586018
-4.793726359452802e-05,0.06639107416003244,-4.793726359452802e-05,0.0002010739766731858
-4.784636481639705e-05,0.06645446138677118,-4.784636481639705e-05,0.0002004290832622807
-4.766456726013511e-05,0.06658137540074863,-4.766456726013511e-05,0.0001991470575014637
-4.757395115870798e-05,0.06664466976307454,-4.757395115870798e-05,0.0001985105194901986
-4.73927189558537e-05,0.06677139762592842,-4.73927189558537e-05,0.0001972450844108508
-4.730238497572566e-05,0.0668345988704532,-4.730238497572566e-05,0.0001966167762415625
-4.71217170154696e-05,0.06696114007684087,-4.71217170154696e-05,0.0001953676827347077
-4.70316645917941e-05,0.06702424795912913,-4.70316645917941e-05,0.0001947474808944369
-4.685155974444311e-05,0.06715060202162157,-4.685155974444311e-05,0.0001935144838879092
-4.676178830335016e-05,0.06721361630593427,-4.676178830335016e-05,0.0001929022669012854
-4.658224542116426e-05,0.06733978275451472,-4.658224542116426e-05,0.0001916851253573089
-4.649275437987121e-05,0.06740270321377245,-4.649275437987121e-05,0.0001910807737076549
-4.63137722972851e-05,0.06752868159575087,-4.63137722972851e-05,0.0001898792505201011
-4.622456106431962e-05,0.06759150801141629,-4.622456106431962e-05,0.0001892826466406292
-4.604613859838867e-05,0.06771729789119449,-4.604613859838867e-05,0.0001880965085418539
-4.595720657381708e-05,0.06778003005314268,-4.595720657381708e-05,0.000187507536810418
-4.577934252467391e-05,0.06790563101196691,-4.577934252467391e-05,0.0001863365543586192
-4.569068910039674e-05,0.06796826871831919,-4.569068910039674e-05,0.000185755101007574
-4.551338225184241e-05,0.06809368035392968,-4.551338225184241e-05,0.0001845990484931695
-4.542500681151975e-05,0.068156223411135,-4.542500681151975e-05,0.000184025001631846
-4.524825593087443e-05,0.06828144533794595,-4.524825593087443e-05,0.0001828836570023835
-4.516015785038818e-05,0.06834389356049281,-4.516015785038818e-05,0.0001823169065514005
-4.498396168941567e-05,0.06846892540899963,-4.498396168941567e-05,0.0001811900513986981
-4.489614033710917e-05,0.06853127861927559,-4.489614033710917e-05,0.0001806304890574718
-4.472049763249616e-05,0.06865612003578743,-4.472049763249616e-05,0.00017951790849748
-4.463295236914651e-05,0.06871837806413002,-4.463295236914651e-05,0.0001789654277349602
-4.445786184244721e-05,0.06884302871086313,-4.445786184244721e-05,0.0001778669103858015
-4.437059202176014e-05,0.06890519139524073,-4.437059202176014e-05,0.0001773214064137926
-4.419605238038599e-05,0.06902965094968033,-4.419605238038599e-05,0.0001762367443291094
-4.410905734879048e-05,0.0690917181358673,-4.410905734879048e-05,0.0001756981140482756
-4.393506728559946e-05,0.06921598629111798,-4.393506728559946e-05,0.0001746271026450308
-4.384834638270683e-05,0.06927795783239447,-4.384834638270683e-05,0.0001740952446178713
-4.367490457692157e-05,0.0694020342965823,-4.367490457692157e-05,0.0001730376826455727
-4.358845713576924e-05,0.06946391005359087,-4.358845713576924e-05,0.0001725124971039102
-4.341556225346457e-05,0.06958779454957401,-4.341556225346457e-05,0.000171468186553606
-4.332938760049297e-05,0.06964957439036162,-4.332938760049297e-05,0.0001709495753403901
-4.315703829454977e-05,0.06977326665581352,-4.315703829454977e-05,0.0001699183214214862
-4.307113574992706e-05,0.06983495045562348,-4.307113574992706e-05,0.0001694061879409671
-4.289933066068165e-05,0.06995845024261553,-4.289933066068165e-05,0.0001683877990112248
-4.281369953838708e-05,0.07002003788385502,-4.281369953838708e-05,0.0001678820482691227
-4.264243729379795e-05,0.07014334495879875,-4.264243729379795e-05,0.0001668763357910982
-4.255707690197272e-05,0.07020483633081173,-4.255707690197272e-05,0.0001663768742965313
-4.238635611832225e-05,0.07032795047398899,-4.238635611832225e-05,0.0001653836527688615
-4.230126575928298e-05,0.07038934547306584,-4.230126575928298e-05,0.0001648903885616738
-4.213108504120442e-05,0.07051226647866421,-4.213108504120442e-05,0.0001639094754767656
-4.204626401164904e-05,0.07057356500791973,-4.204626401164904e-05,0.0001634223180814915
-4.187662195253828e-05,0.07069629268377833,-4.187662195253828e-05,0.0001624535338861965
-4.17920695438331e-05,0.07075749465296274,-4.17920695438331e-05,0.000161972394267047
-4.162296472642275e-05,0.07088002882019767,-4.162296472642275e-05,0.0001610155622975525
-4.153868022440152e-05,0.07094113414586781,-4.153868022440152e-05,0.0001605403528546274
-4.137011122035907e-05,0.07106347463921116,-4.137011122035907e-05,0.000159595299291957
-4.128609390597227e-05,0.07112448324427509,-4.128609390597227e-05,0.0001591259338636428
-4.111805927719868e-05,0.07124662991116984,-4.111805927719868e-05,0.0001581924876650514
-4.103430842629331e-05,0.07130754172507127,-4.103430842629331e-05,0.0001577288814480417
-4.086680672448259e-05,0.071429494426031,-4.086680672448259e-05,0.0001568068743444127
-4.078332160833823e-05,0.07149030938437381,-4.078332160833823e-05,0.000156348943908379
-4.061635137604952e-05,0.0716120679922379,-4.061635137604952e-05,0.0001554382103369899
-4.053313126114009e-05,0.07167278603697907,-4.053313126114009e-05,0.0001549858735972604
-4.036669103132122e-05,0.07179435043729668,-4.036669103132122e-05,0.000154086250615017
-4.028373517952374e-05,0.07185497151661156,-4.028373517952374e-05,0.0001536394267890142
-4.011782347592877e-05,0.07197634160737529,-4.011782347592877e-05,0.0001527507541092405
-4.003513114496147e-05,0.07203686567535605,-4.003513114496147e-05,0.0001523093637114684
-3.986974648302688e-05,0.07215804136639083,-3.986974648302688e-05,0.0001514314835947858
-3.97873169264272e-05,0.07221846838307461,-3.97873169264272e-05,0.0001509954484201558
-3.962245781322784e-05,0.07233944959610066,-3.962245781322784e-05,0.000150128205626789
-3.954029028055527e-05,0.07239977952733871,-3.954029028055527e-05,0.0001496974487296247
-3.937595521521014e-05,0.07252056619570414,-3.937595521521014e-05,0.0001488406905450793
-3.929404895215964e-05,0.07258079901309254,-3.929404895215964e-05,0.0001484151361807371
-3.913023642605864e-05,0.07270139108163751,-3.913023642605864e-05,0.0001475687123150841
-3.904859067441052e-05,0.07276152676256502,-3.904859067441052e-05,0.000147148285963523
-3.888529917111428e-05,0.07288192418771949,-3.888529917111428e-05,0.0001463120484967061
-3.880391316913212e-05,0.07294196271509182,-3.880391316913212e-05,0.0001458966768368719
-3.86411411651678e-05,0.07306216546431848,-3.86411411651678e-05,0.0001450704802435759
-3.856001414760545e-05,0.07312210682656332,-3.856001414760545e-05,0.0001446600911115418
-3.839776011248075e-05,0.07324211487837246,-3.839776011248075e-05,0.0001438437921591558
-3.831689131079317e-05,0.07330195906929587,-3.831689131079317e-05,0.0001434383145331775
-3.815515370741801e-05,0.07342177241295647,-3.815515370741801e-05,0.0001426317722733558
-3.807454234989895e-05,0.07348151943165286,-3.807454234989895e-05,0.0001422311362723064
-3.791331963486083e-05,0.07360113806700881,-3.791331963486083e-05,0.0001414342120066222
-3.783296494672705e-05,0.07366078791780779,-3.783296494672705e-05,0.0001410383488489229
-3.767225557045948e-05,0.07378021185517801,-3.767225557045948e-05,0.0001402509060615975
-3.759215677409239e-05,0.07383976454747618,-3.759215677409239e-05,0.0001398597480710651
-3.74319591813582e-05,0.07395899380730894,-3.74319591813582e-05,0.0001390816524362355
-3.735211549615915e-05,0.07401844935568533,-3.735211549615915e-05,0.0001386951329966268
-3.719242812576106e-05,0.07413748396879664,-3.719242812576106e-05,0.0001379262522826549
-3.711283876854807e-05,0.07419684239272931,-3.711283876854807e-05,0.0001375443058314488
-3.69536600541221e-05,0.07431568239973087,-3.69536600541221e-05,0.0001367845099243119
-3.687432423900052e-05,0.07437494372369793,-3.687432423900052e-05,0.0001364070719505019
-3.671565260875735e-05,0.07449358917520688,-3.671565260875735e-05,0.0001356562327795087
-3.663656954756363e-05,0.07455275342836552,-3.663656954756363e-05,0.0001352832397712668
-3.64784034251762e-05,0.07467120438435185,-3.64784034251762e-05,0.0001345412312958167
-3.639957232743093e-05,0.07473027160057946,-3.639957232743093e-05,0.0001341726207635722
-3.62419101319404e-05,0.0748485281304527,-3.62419101319404e-05,0.0001334393189246963
-3.616333020478322e-05,0.07490749834840063,-3.616333020478322e-05,0.0001330750293478033
-3.600617035046886e-05,0.07502556053112434,-3.600617035046886e-05,0.0001323503120375145
-3.592784079907774e-05,0.07508443379391314,-3.592784079907774e-05,0.0001319902828680284
-3.577118169629549e-05,0.07520230171737963,-3.577118169629549e-05,0.0001312740299148418
-3.569310172382219e-05,0.07526107807265051,-3.569310172382219e-05,0.0001309182015628009
-3.553694177887557e-05,0.07537875183379722,-3.553694177887557e-05,0.0001302102946618229
-3.545911058666514e-05,0.07543743133355266,-3.545911058666514e-05,0.0001298586084560762
-3.530344820224426e-05,0.07555491103803656,-3.530344820224426e-05,0.0001291589311772428
-3.52258649898886e-05,0.07561349373860375,-3.52258649898886e-05,0.0001288113293990631
-3.507069856517728e-05,0.07573077950073066,-3.507069856517728e-05,0.0001281197671384374
-3.49933625304936e-05,0.07578926546278272,-3.49933625304936e-05,0.0001277761929305348
-3.483869046112624e-05,0.07590635740554633,-3.483869046112624e-05,0.0001270926328538828
-3.476160080049016e-05,0.0759647466938541,-3.476160080049016e-05,0.0001267530302932598
-3.4607421479218e-05,0.07608164494844502,-3.4607421479218e-05,0.0001260773613539218
-3.453057738753097e-05,0.07613993763190278,-3.453057738753097e-05,0.0001257416753582831
-3.43768892041569e-05,0.07625664233775462,-3.43768892041569e-05,0.0001250737882454337
-3.43002898748259e-05,0.07631483848940301,-3.43002898748259e-05,0.0001247419646170618
-3.41470912161639e-05,0.07643134979423943,-3.41470912161639e-05,0.0001240817517043603
-3.407073584149299e-05,0.07648944949096559,-3.407073584149299e-05,0.000123753737065716
-3.391802509215117e-05,0.07660576755020329,-3.391802509215117e-05,0.0001231010924350658
-3.384191286342921e-05,0.07666377087267852,-3.384191286342921e-05,0.0001227768342575541
-3.368968840598527e-05,0.07677989584929662,-3.368968840598527e-05,0.000122131653610101
-3.361381851323677e-05,0.07683780288216498,-3.361381851323677e-05,0.0001218111001777599
-3.346207872773975e-05,0.07695373494708753,-3.346207872773975e-05,0.0001211732808569997
-3.338645036006731e-05,0.07701154577870921,-3.338645036006731e-05,0.0001208563812556923
-3.323519362472242e-05,0.07712728511028924,-3.323519362472242e-05,0.0001202258221823597
-3.315980597041525e-05,0.07718499983265446,-3.315980597041525e-05,0.0001199125262938057
-3.300903066180091e-05,0.07730054661650347,-3.300903066180091e-05,0.0001192891279612723
-3.293388290831421e-05,0.07735816532525157,-3.293388290831421e-05,0.0001189793864366175
-3.278358740134079e-05,0.07747351975427325,-3.278358740134079e-05,0.000118363050899211
-3.270867873549633e-05,0.07753104254853635,-3.270867873549633e-05,0.0001180568151608064
-3.25588614038074e-05,0.07764620482261968,-3.25588614038074e-05,0.0001174474459545398
-3.248419101174624e-05,0.07770363180505908,-3.248419101174624e-05,0.000117144668159816
-3.233485022762392e-05,0.07781860213114786,-3.233485022762392e-05,0.0001165421703314254
-3.226041729501697e-05,0.07787593340779203,-3.226041729501697e-05,0.000116242803395201
-3.211155142980308e-05,0.07799071199955922,-3.211155142980308e-05,0.0001156470834538518
-3.203735514175433e-05,0.07804794767987713,-3.203735514175433e-05,0.0001153510810083434
-3.188896256565684e-05,0.07816253475787256,-3.188896256565684e-05,0.0001147620468969831
-3.18150021071281e-05,0.07821967495444281,-3.18150021071281e-05,0.0001144693632963536
-3.166708119007064e-05,0.07833407074543458,-3.166708119007064e-05,0.0001138869243811955
-3.159335574566689e-05,0.07839111557410937,-3.159335574566689e-05,0.000113597514659493
-3.144590485685938e-05,0.07850532031140615,-3.144590485685938e-05,0.0001130215816954506
-3.13724136109236e-05,0.07856226989123717,-3.13724136109236e-05,0.0001127354016037069
-3.122543111905205e-05,0.07867628381454488,-3.122543111905205e-05,0.000112165886713296
-3.115217325586013e-05,0.07873313826762685,-3.115217325586013e-05,0.0001118828926682537
-3.100565752947629e-05,0.07884696162273402,-3.100565752947629e-05,0.0001113197093272177
-3.093263223328086e-05,0.07890372107417085,-3.093263223328086e-05,0.0001110398584091913
-3.078658164088999e-05,0.07901735411287689,-3.078658164088999e-05,0.0001104829214221849
-3.071378809595716e-05,0.07907401869074709,-3.071378809595716e-05,0.0001102061713758611
-3.056820100609148e-05,0.0791874616707982,-3.056820100609148e-05,0.0001096553968391999
-3.049563839679183e-05,0.07924403150608166,-3.049563839679183e-05,0.0001093817060529564
-3.035051317819252e-05,0.07935728469102266,-3.035051317819252e-05,0.0001088370113444044
-3.027818068907421e-05,0.07941375991753914,-3.027818068907421e-05,0.000108566338839544
-3.013351571083759e-05,0.07952682357659173,-3.013351571083759e-05,0.0001080276425947527
-3.006141252666973e-05,0.07958320433096278,-3.006141252666973e-05,0.0001077599480177561
-2.9917206158334e-05,0.07969607873894503,-2.9917206158334e-05,0.0001072271701237655
-2.984533146415338e-05,0.07975236516055338,-2.984533146415338e-05,0.0001069624137418352
-2.970158207579213e-05,0.07986505059780175,-2.970158207579213e-05,0.0001064354752855499
-2.962993505698689e-05,0.07992124282872061,-2.962993505698689e-05,0.0001061736179461176
-2.948664101937642e-05,0.08003373958094935,-2.948664101937642e-05,0.0001056524412285929
-2.941522086196001e-05,0.08008983776572212,-2.941522086196001e-05,0.0001053934444037035
-2.92723805471272e-05,0.08020214612357858,-2.92723805471272e-05,0.0001048779528918218
-2.92011864374794e-05,0.08025815040941819,-2.92011864374794e-05,0.0001046217786192307
-2.90587982181838e-05,0.08037027066888501,-2.90587982181838e-05,0.0001041118969467017
-2.898782934322038e-05,0.08042618120553224,-2.898782934322038e-05,0.0001038585078407432
-2.884589159329353e-05,0.08053811366764309,-2.884589159329353e-05,0.0001033541617747887
-2.877514714071725e-05,0.08059393060716527,-2.877514714071725e-05,0.0001031035210195561
-2.863365823556468e-05,0.08070567557760182,-2.863365823556468e-05,0.0001026046374545049
-2.856313739366798e-05,0.08076139907454043,-2.856313739366798e-05,0.0001023567087843902
-2.842209570987459e-05,0.08087295686392672,-2.842209570987459e-05,0.0001018632157073957
-2.835179766763233e-05,0.08092858707521938,-2.835179766763233e-05,0.0001016179633989413
-2.821120158314782e-05,0.08103995799896731,-2.821120158314782e-05,0.0001011297898871291
-2.814112553044316e-05,0.08109549508376138,-2.814112553044316e-05,0.0001008871787712184
-2.800097342503385e-05,0.08120667946169778,-2.800097342503385e-05,0.0001004042549725389
-2.793111855257452e-05,0.08126212358140987,-2.793111855257452e-05,0.0001001642503824368
-2.779140880765587e-05,0.08137312173789349,-2.779140880765587e-05,9.9686507482191e-05
-2.772177430707928e-05,0.0814284730561185,-2.772177430707928e-05,9.944907529802942e-05
-2.758250530592612e-05,0.08153928531986084,-2.758250530592612e-05,9.897644551378891e-05
-2.751309036978958e-05,0.08159454400237452,-2.751309036978958e-05,9.874155211090948e-05
-2.737426049751649e-05,0.08170517070643912,-2.737426049751649e-05,9.827396868859279e-05
-2.730506431945529e-05,0.08176033692106216,-2.730506431945529e-05,9.804158095281434e-05
-2.716667196333288e-05,0.08187077840260207,-2.716667196333288e-05,9.757897812135237e-05
-2.709769373802596e-05,0.08192585231922078,-2.709769373802596e-05,9.734906341793074e-05
-2.695973728741213e-05,0.08203610891951173,-2.695973728741213e-05,9.689137639049752e-05
-2.689097621068515e-05,0.08209109070998691,-2.689097621068515e-05,9.666390259304988e-05
-2.67534540572312e-05,0.08220116277424969,-2.67534540572312e-05,9.621106755917655e-05
-2.668490932604992e-05,0.08225605261241511,-2.668490932604992e-05,9.598600300277622e-05
-2.654781986368738e-05,0.08236594048981016,-2.654781986368738e-05,9.553795708879663e-05
-2.647949067629232e-05,0.08242073855135573,-2.647949067629232e-05,9.531527058574762e-05
-2.634283230150221e-05,0.08253044259474819,-2.634283230150221e-05,9.487195185440353e-05
-2.62747178573047e-05,0.08258514905729426,-2.62747178573047e-05,9.465161267407164e-05
-2.61384889689097e-05,0.08269466962340528,-2.61384889689097e-05,9.421296011604698e-05
-2.607058846866049e-05,0.08274928466635935,-2.607058846866049e-05,9.399493799660297e-05
-2.593478746816207e-05,0.08285862211548178,-2.593478746816207e-05,9.356089148831135e-05
-2.586710011399046e-05,0.08291314591999716,-2.586710011399046e-05,9.334515660650142e-05
-2.573172540564723e-05,0.08302230061590694,-2.573172540564723e-05,9.291565693260476e-05
-2.566425040119762e-05,0.08307673336476522,-2.566425040119762e-05,9.27021799054313e-05
-2.552930039229842e-05,0.08318570567448705,-2.552930039229842e-05,9.227716871232305e-05
-2.546203694245435e-05,0.08324004755230882,-2.546203694245435e-05,9.206592060016734e-05
-2.532751004276622e-05,0.08334883784654344,-2.532751004276622e-05,9.164534039803835e-05
-2.526045735396006e-05,0.08340308903953128,-2.526045735396006e-05,9.143629266940008e-05
-2.512635197634773e-05,0.08351169769213404,-2.512635197634773e-05,9.102008682378584e-05
-2.505950925647193e-05,0.08356585838813382,-2.505950925647193e-05,9.081321138137188e-05
-2.492582381672034e-05,0.08367428577624331,-2.492582381672034e-05,9.040132407282111e-05
-2.485919027533863e-05,0.08372835616456442,-2.485919027533863e-05,9.019659323334879e-05
-2.472592319257521e-05,0.08383660266823657,-2.472592319257521e-05,8.978896947246241e-05
-2.465949804081796e-05,0.08389058293972364,-2.465949804081796e-05,8.958635594948455e-05
-2.452664773730347e-05,0.08399864894208207,-2.452664773730347e-05,8.918294156045193e-05
-2.44604301879684e-05,0.0840525392890271,-2.44604301879684e-05,8.898241846870674e-05
-2.432799508929828e-05,0.08416042517608369,-2.432799508929828e-05,8.858316005099348e-05
-2.426198435678362e-05,0.08421422579226666,-2.426198435678362e-05,8.838470089888636e-05
-2.41299628917543e-05,0.08432193195300199,-2.41299628917543e-05,8.798954585395724e-05
-2.406415819221205e-05,0.08437564303355835,-2.406415819221205e-05,8.779312454401276e-05
-2.393254879312757e-05,0.08448316985965808,-2.393254879312757e-05,8.740202101294581e-05
-2.386694934438518e-05,0.08453679160113156,-2.386694934438518e-05,8.72076118207753e-05
-2.37357504469004e-05,0.08464413948709203,-2.37357504469004e-05,8.682050872806504e-05
-2.367035546860548e-05,0.08469767208730547,-2.367035546860548e-05,8.662808630609871e-05
-2.353956551201563e-05,0.08480484143017517,-2.353956551201563e-05,8.62449332977242e-05
-2.347437422563161e-05,0.08485828508822321,-2.347437422563161e-05,8.605447266597404e-05
-2.334399165286358e-05,0.08496527628758585,-2.334399165286358e-05,8.567522012604892e-05
-2.327900328165373e-05,0.08501863120383781,-2.327900328165373e-05,8.54866966686759e-05
-2.314902653923402e-05,0.08512544466182431,-2.314902653923402e-05,8.511129570390283e-05
-2.308424030841084e-05,0.08517871103779015,-2.308424030841084e-05,8.49246851597452e-05
-2.295466784676447e-05,0.08528534715880262,-2.295466784676447e-05,8.455308759205552e-05
-2.289008298338909e-05,0.08533852519720521,-2.289008298338909e-05,8.436836604774675e-05
-2.276091325663833e-05,0.08544498438806548,-2.276091325663833e-05,8.400052437966132e-05
-2.269652898959013e-05,0.08549807429285308,-2.269652898959013e-05,8.38176682713667e-05
-2.256776045549373e-05,0.08560435696283046,-2.256776045549373e-05,8.345353570012184e-05
-2.250357601580843e-05,0.08565735893888948,-2.250357601580843e-05,8.327252180718908e-05
-2.237520713643783e-05,0.08576346549911973,-2.237520713643783e-05,8.291205219647301e-05
-2.231122175697018e-05,0.08581637975253849,-2.231122175697018e-05,8.273285762305819e-05
-2.218325099803487e-05,0.08592231061655667,-2.218325099803487e-05,8.237600550741085e-05
-2.211946391368735e-05,0.0859751373544279,-2.211946391368735e-05,8.219860770075048e-05
-2.199188974499232e-05,0.08608089293777048,-2.199188974499232e-05,8.184532826167279e-05
-2.192830019278047e-05,0.08613363236812289,-2.192830019278047e-05,8.166970498112441e-05
-2.180112108835677e-05,0.08623921308819507,-2.180112108835677e-05,8.131995405576084e-05
-2.173772830727834e-05,0.08629186542009314,-2.173772830727834e-05,8.114608337811021e-05
-2.161094274512148e-05,0.08639727169636191,-2.161094274512148e-05,8.079981742450402e-05
-2.154774597622878e-05,0.08644983713983193,-2.154774597622878e-05,8.062767774297674e-05
-2.14213524384434e-05,0.08655506939368118,-2.14213524384434e-05,8.028485384567174e-05
-2.135835092505543e-05,0.08660754815952397,-2.135835092505543e-05,8.011442387077978e-05
-2.12323478982795e-05,0.08671260681388188,-2.12323478982795e-05,7.977499971674702e-05
-2.116954088569546e-05,0.08676499911389941,-2.116954088569546e-05,7.960625845308892e-05
-2.104392686052739e-05,0.08686988459368855,-2.104392686052739e-05,7.927019234924798e-05
-2.098131359618839e-05,0.08692219064053663,-2.098131359618839e-05,7.910311909962329e-05
-2.085608706751041e-05,0.087026903372382,-2.085608706751041e-05,7.877036992966815e-05
-2.079366680111134e-05,0.08707912337946629,-2.079366680111134e-05,7.860494429610028e-05
-2.066882626831322e-05,0.08718366379148594,-2.066882626831322e-05,7.827547154402463e-05
-2.06065982517319e-05,0.08723579797300605,-2.06065982517319e-05,7.811167341674991e-05
-2.048214221856926e-05,0.08734016649490198,-2.048214221856926e-05,7.778543712671407e-05
-2.042010570588872e-05,0.08739221506582498,-2.042010570588872e-05,7.762324667307785e-05
-2.029603268052765e-05,0.08749641212882171,-2.029603268052765e-05,7.730020746484428e-05
-2.023418692802962e-05,0.08754837530487232,-2.023418692802962e-05,7.713960514891062e-05
-2.011049542303356e-05,0.08765240134170797,-2.011049542303356e-05,7.681972419545638e-05
-2.004883968927474e-05,0.08770427933929248,-2.004883968927474e-05,7.666069074118966e-05
-1.99255282217571e-05,0.08780813478406115,-1.99255282217571e-05,7.63439297584557e-05
-1.98640617675365e-05,0.08785992782028369,-1.98640617675365e-05,7.618644617360694e-05
-1.974112885909532e-05,0.08796361310846655,-1.974112885909532e-05,7.587276742184151e-05
-1.967985094755524e-05,0.08801532140103101,-1.967985094755524e-05,7.57168149726185e-05
-1.955729512447508e-05,0.08811883696930456,-1.955729512447508e-05,7.540618123899389e-05
-1.949620502098621e-05,0.08817046073659932,-1.949620502098621e-05,7.525174145856072e-05
-1.937402481400846e-05,0.08827380702300221,-1.937402481400846e-05,7.494411606092528e-05
-1.931312178639886e-05,0.08832534648389362,-1.931312178639886e-05,7.479117074244745e-05
-1.919131573117966e-05,0.08842852392741207,-1.919131573117966e-05,7.448651751120361e-05
-1.9130599049517e-05,0.08847997930141618,-1.9130599049517e-05,7.433504870015633e-05
-1.900916568619169e-05,0.08858298834233262,-1.900916568619169e-05,7.403333196111296e-05
-1.894863462285783e-05,0.08863435984954049,-1.894863462285783e-05,7.388332195859051e-05
-1.882757249619012e-05,0.08873720092927868,-1.882757249619012e-05,7.3584506542782e-05
-1.876722632599015e-05,0.08878848879024984,-1.876722632599015e-05,7.343593789109604e-05
-1.864653398559019e-05,0.088891162351165,-1.864653398559019e-05,7.313998912576275e-05
-1.858637198568842e-05,0.08894236678697059,-1.858637198568842e-05,7.29928446162417e-05
-1.846604798588488e-05,0.0890448732724317,-1.846604798588488e-05,7.269972830676191e-05
-1.840606943575511e-05,0.08909599450468263,-1.840606943575511e-05,7.255399096139838e-05
-1.828611233549556e-05,0.08919833435913817,-1.828611233549556e-05,7.226367338998401e-05
-1.822631651716958e-05,0.08924937260976273,-1.822631651716958e-05,7.211932647844194e-05
-1.810672488051761e-05,0.08935154627828247,-1.810672488051761e-05,7.183177438566931e-05
-1.804711107837264e-05,0.08940250176969199,-1.804711107837264e-05,7.168880140329874e-05
-1.792788347408271e-05,0.08950450969830959,-1.792788347408271e-05,7.140398200141507e-05
-1.786845097491792e-05,0.08955538265332254,-1.786845097491792e-05,7.126236667231172e-05
-1.774958597658835e-05,0.08965722528887834,-1.774958597658835e-05,7.098024763147121e-05
-1.769033406965809e-05,0.08970801593067813,-1.769033406965809e-05,7.083997390170762e-05
-1.757183025579756e-05,0.08980969372073667,-1.757183025579756e-05,7.056052332890913e-05
-1.751275823280516e-05,0.08986040227286425,-1.751275823280516e-05,7.042157537354774e-05
-1.739461418682037e-05,0.08996191566569799,-1.739461418682037e-05,7.014476181250114e-05
-1.733572134190003e-05,0.09001254235205508,-1.733572134190003e-05,7.000712402079267e-05
-1.721793565205935e-05,0.09011389179665188,-1.721793565205935e-05,6.97329164567859e-05
-1.715922128185044e-05,0.09016443684142299,-1.715922128185044e-05,6.959657342807252e-05
-1.704179254143263e-05,0.0902656227873299,-1.704179254143263e-05,6.932494127619512e-05
-1.69832559450146e-05,0.09031608641502641,-1.69832559450146e-05,6.918987782517115e-05
-1.686618275217855e-05,0.09041710931243721,-1.686618275217855e-05,6.892079091061419e-05
-1.680782323121423e-05,0.09046749174776102,-1.680782323121423e-05,6.87869920683013e-05
-1.669110418928558e-05,0.09056835204724561,-1.669110418928558e-05,6.85204206285939e-05
-1.663292104780437e-05,0.0906186535152617,-1.663292104780437e-05,6.838787161776963e-05
-1.651655476484194e-05,0.09071935166811039,-1.651655476484194e-05,6.812378630260695e-05
-1.645854730943286e-05,0.0907695723940703,-1.645854730943286e-05,6.799247255245409e-05
-1.634253239861471e-05,0.09087010885193537,-1.634253239861471e-05,6.773084441876387e-05
-1.628469993841137e-05,0.09092024906127284,-1.628469993841137e-05,6.760075155854412e-05
-1.61690350180047e-05,0.09102062427617089,-1.61690350180047e-05,6.734155204293744e-05
-1.611137686462816e-05,0.09107068419454262,-1.611137686462816e-05,6.721266589986519e-05
-1.599606055787507e-05,0.09117089861892649,-1.599606055787507e-05,6.695586683532031e-05
-1.593857602548619e-05,0.09122087847214982,-1.593857602548619e-05,6.682817342697137e-05
-1.582360696070843e-05,0.0913209325587892,-1.582360696070843e-05,6.657374703270794e-05
-1.576629536598288e-05,0.09137083257285375,-1.576629536598288e-05,6.644723256252124e-05
-1.565167217653178e-05,0.09147072677485377,-1.565167217653178e-05,6.61951514299601e-05
-1.559453283865455e-05,0.09152054717591238,-1.559453283865455e-05,6.606980228899826e-05
-1.54802541629001e-05,0.09162028194670134,-1.54802541629001e-05,6.582003937949152e-05
-1.542328640366237e-05,0.09167002296097215,-1.542328640366237e-05,6.569584215000253e-05
-1.530935088518692e-05,0.09176959875409962,-1.530935088518692e-05,6.544837078545142e-05
-1.525255402883741e-05,0.09181926060798241,-1.525255402883741e-05,6.532531223213076e-05
-1.513896031613841e-05,0.09191867787735954,-1.513896031613841e-05,6.508010611290685e-05
-1.508233368954147e-05,0.09196826079728597,-1.508233368954147e-05,6.495817316296243e-05
-1.496908043634759e-05,0.09206751999687818,-1.496908043634759e-05,6.471520632363551e-05
-1.491262336895625e-05,0.09211702420932132,-1.491262336895625e-05,6.459438609523116e-05
-1.479970923417355e-05,0.0922161257931714,-1.479970923417355e-05,6.435363293008935e-05
-1.474342105797963e-05,0.09226555152467598,-1.474342105797963e-05,6.42339127093989e-05
-1.463084470559179e-05,0.09236449594696471,-1.463084470559179e-05,6.399534795126284e-05
-1.457472475505506e-05,0.09241384342419721,-1.457472475505506e-05,6.387671519550301e-05
