VT("/GR") X,VT("/GR") Y
0.005049772726058483,1.8
0.005052497779038267,1.8
0.005055591908727517,1.8
0.005059530951021404,1.8
0.005062404593733832,1.8
0.005066128504253894,1.8
0.005069242872761034,1.8
0.005071987100031698,1.8
0.005074597114184873,1.8
0.005077109043228663,1.8
0.005079589774710233,1.8
0.005082090176304799,1.8
0.00508464286600592,1.8
0.005087284547597675,1.8
0.005090062027149309,1.8
0.005093045761539062,1.8
0.00509636623830634,1.8
0.005100347806032187,1.8
0.005104776643937841,1.8
0.005109635947503283,1.8
0.005113390591301355,1.8
0.005116721779839325,1.8
0.005119899142285785,1.8
0.005122981553292499,1.8
0.005126102519054994,1.8
0.005129354212622851,1.8
0.00513282991032191,1.8
0.00513669889167334,1.8
0.005141374820200778,1.8
0.005145946290731163,1.8
0.005151464366035605,1.8
0.00515583697581602,1.8
0.005159716299435606,1.8
0.005163474811899437,1.8
0.005167175853002382,1.8
0.005170998761072665,1.8
0.005175118394811491,1.8
0.005179796306448366,1.8
0.005185843560453649,1.8
0.005192184906279599,1.8
0.005197747710095469,1.8
0.005202606518794687,1.8
0.005207215555567734,1.8
0.005211818535658377,1.8
0.005216689095646102,1.8
0.005221939446605654,1.8
0.005226954123977392,1.8
0.005231521032380578,1.8
0.005235674789934393,1.8
0.005239453427273438,1.8
0.005242878533612639,1.8
0.005245978361971136,1.8
0.005248785428815509,1.8
0.005251329461350771,1.8
0.005253635992199829,1.8
0.005255727131743267,1.8
0.0052576222577515,1.8
0.005259338513072555,1.8
0.00526089119227453,1.8
0.005262293995534176,1.8
0.005263559160997975,1.8
0.005264697519666117,1.8
0.005265718525846354,1.8
0.005266630329460702,1.8
0.005267439977500404,1.8
0.005268153836058154,1.8
0.005268778264182921,1.8
0.00526932041475346,1.8
0.005269788860795868,1.8
0.005270193744077505,1.8
0.005270546416244258,1.8
0.005270858895474012,1.8
0.00527114363888553,1.8
0.005271414239657149,1.8
0.005271688505734005,1.8
0.005272002192093237,1.8
0.005272355202705227,1.8
0.005272679415142281,1.8
0.005272948789030832,1.8
0.005273217083735949,1.8
0.005273518708408505,1.8
0.005273875195552456,1.8
0.005274312221367094,1.8
0.005274876571881751,1.8
0.005275686832051696,1.8
0.005276835944083537,1.8
0.005278133563881178,1.8
0.005279345844236029,1.8
0.005280602410199091,1.8
0.005282029452272565,1.8
0.005283568739853904,1.8
0.005285609483803503,1.8
0.005287455763709146,1.8
0.005288849873048273,1.8
0.005290028673215588,1.8
0.005291123487299329,1.8
0.005292170623732408,1.8
0.005293185225891719,1.8
0.005294174711974815,1.8
0.00529514360670974,1.8
0.005296095766928911,1.8
0.005296382305275175,1.8
0.00529676886438997,1.8
0.005296933886031509,1.8
0.005297101318717862,1.8
0.005297251465553737,1.8
0.005297359768230233,1.8
0.005297402321262299,1.8
0.00529743265022658,1.8
0.005297456961282533,1.8
0.005297468510171365,1.8
0.005297477111504275,1.8
0.005297487849487353,1.8
0.005297493432099501,1.8
0.005297497593852336,1.8
0.005297503593157119,1.8
0.005297506955220877,1.8
0.005297509619373354,1.8
0.005297512875285724,1.8
0.005297517347004614,1.8
0.005297519162929505,1.8
0.005297520626686166,1.8
0.005297522126403563,1.8
0.005297523825688205,1.8
0.005297525766425836,1.8
0.005297527325985553,1.8
0.00529752859403779,1.8
0.005297529804256166,1.8
0.005297531086393836,1.8
0.005297532282606984,1.8
0.005297533235485909,1.8
0.005297534032566299,1.8
0.005297534773845012,1.8
0.005297535497843312,1.8
0.005297536175566627,1.8
0.005297536775112081,1.8
0.005297537307876908,1.8
0.005297537795447849,1.8
0.005297538251607941,1.8
0.005297538679396714,1.8
0.00529753907716732,1.8
0.00529753944529915,1.8
0.005297539786719603,1.8
0.005297540104995399,1.8
0.005297540402979897,1.8
0.005297540682596752,1.8
0.005297540945230309,1.8
0.005297541192125504,1.8
0.00529754142451822,1.8
0.005297541643598538,1.8
0.005297541850464862,1.8
0.005297542046084245,1.8
0.005297542231323841,1.8
0.005297542406929956,1.8
0.005297542573617772,1.8
0.005297542732008231,1.8
0.005297542882682031,1.8
0.005297543026169948,1.8
0.005297543162961369,1.8
0.005297543293483904,1.8
0.005297543418158059,1.8
0.005297543537348227,1.8
0.005297543649280014,1.8
0.005297543750814524,1.8
0.005297543842870419,1.8
0.005297543930622344,1.8
0.005297544017610836,1.8
0.005297544099443913,1.8
0.005297544170541139,1.8
0.005297544234239136,1.8
0.005297544298453552,1.8
0.005297544366590687,1.8
0.005297544429491446,1.8
0.005297544481574975,1.8
0.005297544528895772,1.8
0.005297544579633577,1.8
0.005297544635050834,1.8
0.005297544684093523,1.8
0.005297544724282372,1.8
0.005297544762146332,1.8
0.005297544803816696,1.8
0.005297544847985424,1.8
0.005297544886556689,1.8
0.005297544919472812,1.8
0.005297544951491109,1.8
0.005297544985869154,1.8
0.00529754502062492,1.8
0.005297545051891569,1.8
0.005297545080149713,1.8
0.005297545107912103,1.8
0.005297545136407856,1.8
0.005297545164455726,1.8
0.005297545190675661,1.8
0.005297545215656698,1.8
0.005297545240598022,1.8
0.005297545265771723,1.8
0.005297545290654848,1.8
0.005297545314794247,1.8
0.005297545338376296,1.8
0.005297545361709584,1.8
0.005297545384913051,1.8
0.005297545407794926,1.8
0.005297545430279845,1.8
0.005297545452385117,1.8
0.005297545474212105,1.8
0.005297545495769902,1.8
0.00529754551704326,1.8
0.005297545537999757,1.8
0.005297545558655155,1.8
0.00529754557904068,1.8
0.005297545599143541,1.8
0.005297545618975233,1.8
0.005297545638535438,1.8
0.005297545657827384,1.8
0.005297545676850064,1.8
0.005297545695615348,1.8
0.005297545714129907,1.8
0.005297545732389834,1.8
0.005297545750394774,1.8
0.005297545768157791,1.8
0.005297545785677388,1.8
0.005297545802955798,1.8
0.005297545819997167,1.8
0.005297545836806629,1.8
0.005297545853380869,1.8
0.005297545869731967,1.8
0.005297545885852521,1.8
0.005297545901753871,1.8
0.005297545917432798,1.8
0.00529754593289413,1.8
0.005297545948144207,1.8
0.005297545963178743,1.8
0.005297545978003774,1.8
0.005297545992622001,1.8
0.005297546007036259,1.8
0.005297546021248348,1.8
0.005297546035260102,1.8
0.005297546049074496,1.8
0.00529754606269466,1.8
0.005297546076120471,1.8
0.005297546089358926,1.8
0.005297546102407816,1.8
0.005297546115272652,1.8
0.005297546127951993,1.8
0.005297546140452376,1.8
0.005297546152774104,1.8
0.005297546164919603,1.8
0.005297546176890303,1.8
0.005297546188690455,1.8
0.005297546200320388,1.8
0.005297546211783565,1.8
0.005297546223081847,1.8
0.005297546234217456,1.8
0.005297546245192322,1.8
0.005297546256009114,1.8
0.005297546266669139,1.8
0.005297546277176887,1.8
0.00529754628753144,1.8
0.005297546297737356,1.8
0.005297546307795625,1.8
0.005297546317709095,1.8
0.005297546327478689,1.8
0.00529754633710888,1.8
0.005297546346599442,1.8
0.00529754635595382,1.8
0.005297546365173929,1.8
0.00529754637426153,1.8
0.005297546383219639,1.8
0.005297546392049334,1.8
0.005297546400753678,1.8
0.005297546409334043,1.8
0.005297546417792948,1.8
0.005297546426132962,1.8
0.00529754643435503,1.8
0.005297546442462209,1.8
0.005297546450456785,1.8
0.005297546458281211,1.8
0.005297546465795046,1.8
0.005297546472992148,1.8
0.005297546480020476,1.8
0.005297546486916354,1.8
0.005297546493518559,1.8
0.005297546499806374,1.8
0.005297546506004028,1.8
0.005297546512183974,1.8
0.005297546518065009,1.8
0.005297546523588122,1.8
0.00529754652912044,1.8
0.005297546534817274,1.8
0.005297546540132666,1.8
0.005297546544954584,1.8
0.005297546549946477,1.8
0.005297546555510266,1.8
0.005297546560396591,1.8
0.005297546564474136,1.8
0.005297546569031366,1.8
0.005297546575542595,1.8
0.005297546578697573,1.8
0.005297546581241336,1.8
0.00529754658436456,1.8
0.005297546587589485,1.8
0.005297546590358372,1.8
0.005297546593743782,1.8
0.005297546599702025,1.8
0.005297546602442935,1.8
0.005297546604604079,1.8
0.005297546607287644,1.8
0.005297546609962058,1.8
0.005297546612278636,1.8
0.00529754661528944,1.8
0.005297546619855675,1.8
0.005297546623527287,1.8
0.005297546626221603,1.8
0.005297546629715029,1.8
0.005297546633430451,1.8
0.00529754663617722,1.8
0.005297546638930158,1.8
0.005297546643307732,1.8
0.005297546647618313,1.8
0.005297546650655666,1.8
0.005297546653852678,1.8
0.005297546658146107,1.8
0.00529754666182065,1.8
0.005297546664924342,1.8
0.005297546669423749,1.8
0.00529754667369082,1.8
0.005297546676983948,1.8
0.00529754668082128,1.8
0.005297546685024839,1.8
0.005297546688459295,1.8
0.005297546692109867,1.8
0.005297546696102173,1.8
0.005297546699498191,1.8
0.005297546702961676,1.8
0.005297546706696366,1.8
0.005297546709981542,1.8
0.00529754671332708,1.8
0.005297546716891073,1.8
0.005297546720094326,1.8
0.0052975467235053,1.8
0.005297546727123977,1.8
0.005297546730540425,1.8
0.005297546734431551,1.8
0.005297546738266509,1.8
0.005297546742390146,1.8
0.005297546746882046,1.8
0.005297546751455108,1.8
0.005297546757132857,1.8
0.005297546762129785,1.8
0.005297546765843767,1.8
0.005297546768662938,1.8
0.005297546772074792,1.8
0.005297546774852366,1.8
0.005297546777828654,1.8
0.005297546781587231,1.8
0.005297546787300961,1.8
0.005297546788521093,1.8
0.005297546789535507,1.8
0.005297546790644475,1.8
0.005297546791765521,1.8
0.005297546793301933,1.8
0.005297546796296789,1.8
0.005297546798598409,1.8
0.005297546800336689,1.8
0.005297546802137967,1.8
0.005297546804226595,1.8
0.005297546806745101,1.8
0.005297546809658619,1.8
0.005297546812196489,1.8
0.005297546814185178,1.8
0.005297546816158055,1.8
0.00529754681898324,1.8
0.00529754682110311,1.8
0.005297546822661481,1.8
0.005297546824395735,1.8
0.005297546826389365,1.8
0.005297546828623127,1.8
0.005297546830648744,1.8
0.005297546832418626,1.8
0.005297546834384449,1.8
0.005297546837061306,1.8
0.005297546839310998,1.8
0.005297546840900557,1.8
0.005297546842434532,1.8
0.005297546843973587,1.8
0.005297546846059234,1.8
0.005297546848164286,1.8
0.005297546849923356,1.8
0.005297546851421158,1.8
0.00529754685293087,1.8
0.005297546854739044,1.8
0.00529754685705206,1.8
0.005297546858997768,1.8
0.00529754686042714,1.8
0.005297546861648925,1.8
0.005297546862865705,1.8
0.005297546864693885,1.8
0.005297546866689527,1.8
0.005297546867878675,1.8
0.005297546868968921,1.8
0.00529754686988573,1.8
0.005297546871150422,1.8
0.005297546873201828,1.8
0.005297546874349289,1.8
0.00529754687540589,1.8
0.005297546876240804,1.8
0.00529754687721896,1.8
0.005297546878458134,1.8
0.00529754688036778,1.8
0.005297546881298713,1.8
0.005297546882196918,1.8
0.005297546882900006,1.8
